IncrementalKey,Timestamp,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,OrderDate,DueDate,ShipDate
2210,2024-08-24T18:56:29.5900000,373,20111229,20120110,20120105,13062,1,100,SO46679,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2011-12-29T00:00:00.0000000,2012-01-10T00:00:00.0000000,2012-01-05T00:00:00.0000000
3350,2024-08-24T18:56:29.5900000,387,20120528,20120609,20120604,24907,1,6,SO48275,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-05-28T00:00:00.0000000,2012-06-09T00:00:00.0000000,2012-06-04T00:00:00.0000000
5440,2024-08-24T18:56:29.5900000,374,20121228,20130109,20130104,16313,1,100,SO51180,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
2805,2024-08-24T18:56:29.5900000,370,20120310,20120322,20120317,21567,1,6,SO47524,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-03-10T00:00:00.0000000,2012-03-22T00:00:00.0000000,2012-03-17T00:00:00.0000000
11,2024-08-24T18:56:29.5900000,312,20101231,20110112,20110107,27616,1,100,SO43707,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2010-12-31T00:00:00.0000000,2011-01-12T00:00:00.0000000,2011-01-07T00:00:00.0000000
33541,2024-08-24T18:56:29.5900000,491,20130804,20130816,20130811,22495,1,100,SO63618,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-08-04T00:00:00.0000000,2013-08-16T00:00:00.0000000,2013-08-11T00:00:00.0000000
3026,2024-08-24T18:56:29.5900000,325,20120411,20120423,20120418,15364,1,100,SO47818,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-04-11T00:00:00.0000000,2012-04-23T00:00:00.0000000,2012-04-18T00:00:00.0000000
53039,2024-08-24T18:56:29.5900000,561,20131201,20131213,20131208,15876,1,19,SO72110,1,1,2384.0700,1481.9379,1481.9379,2384.0700,190.7256,59.6018,2013-12-01T00:00:00.0000000,2013-12-13T00:00:00.0000000,2013-12-08T00:00:00.0000000
2222,2024-08-24T18:56:29.5900000,368,20111231,20120112,20120107,13142,1,100,SO46691,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2011-12-31T00:00:00.0000000,2012-01-12T00:00:00.0000000,2012-01-07T00:00:00.0000000
17688,2024-08-24T18:56:29.5900000,488,20130421,20130503,20130428,16668,1,100,SO56590,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-04-21T00:00:00.0000000,2013-05-03T00:00:00.0000000,2013-04-28T00:00:00.0000000
2211,2024-08-24T18:56:29.5900000,371,20111229,20120110,20120105,21193,1,6,SO46680,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2011-12-29T00:00:00.0000000,2012-01-10T00:00:00.0000000,2012-01-05T00:00:00.0000000
2219,2024-08-24T18:56:29.5900000,369,20111231,20120112,20120107,12929,2,100,SO46688,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2011-12-31T00:00:00.0000000,2012-01-12T00:00:00.0000000,2012-01-07T00:00:00.0000000
31395,2024-08-24T18:56:29.5900000,228,20130722,20130803,20130729,15710,1,100,SO62587,5,1,49.9900,38.4923,38.4923,49.9900,3.9992,1.2498,2013-07-22T00:00:00.0000000,2013-08-03T00:00:00.0000000,2013-07-29T00:00:00.0000000
5522,2024-08-24T18:56:29.5900000,372,20121230,20130111,20130106,23234,1,100,SO51208,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
5570,2024-08-24T18:56:29.5900000,353,20121231,20130112,20130107,11345,1,100,SO51224,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
1512,2024-08-24T18:56:29.5900000,350,20110919,20111001,20110926,20000,1,19,SO45719,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-09-19T00:00:00.0000000,2011-10-01T00:00:00.0000000,2011-09-26T00:00:00.0000000
1363,2024-08-24T18:56:29.5900000,311,20110826,20110907,20110902,19615,1,6,SO45506,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-08-26T00:00:00.0000000,2011-09-07T00:00:00.0000000,2011-09-02T00:00:00.0000000
2809,2024-08-24T18:56:29.5900000,352,20120311,20120323,20120318,11598,1,100,SO47528,1,1,2071.4196,1117.8559,1117.8559,2071.4196,165.7136,51.7855,2012-03-11T00:00:00.0000000,2012-03-23T00:00:00.0000000,2012-03-18T00:00:00.0000000
726,2024-08-24T18:56:29.5900000,342,20110520,20110601,20110527,20172,1,98,SO44687,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-05-20T00:00:00.0000000,2011-06-01T00:00:00.0000000,2011-05-27T00:00:00.0000000
765,2024-08-24T18:56:29.5900000,332,20110528,20110609,20110604,14614,1,100,SO44726,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-05-28T00:00:00.0000000,2011-06-09T00:00:00.0000000,2011-06-04T00:00:00.0000000
5270,2024-08-24T18:56:29.5900000,341,20121212,20121224,20121219,21037,1,100,SO50922,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-12-12T00:00:00.0000000,2012-12-24T00:00:00.0000000,2012-12-19T00:00:00.0000000
298,2024-08-24T18:56:29.5900000,349,20110228,20110312,20110307,28395,1,39,SO44069,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-02-28T00:00:00.0000000,2011-03-12T00:00:00.0000000,2011-03-07T00:00:00.0000000
4757,2024-08-24T18:56:29.5900000,385,20121026,20121107,20121102,25121,1,6,SO50173,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-10-26T00:00:00.0000000,2012-11-07T00:00:00.0000000,2012-11-02T00:00:00.0000000
5518,2024-08-24T18:56:29.5900000,357,20121230,20130111,20130106,11338,1,100,SO51207,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
2299,2024-08-24T18:56:29.5900000,339,20120108,20120120,20120115,26020,1,6,SO46768,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-01-08T00:00:00.0000000,2012-01-20T00:00:00.0000000,2012-01-15T00:00:00.0000000
5617,2024-08-24T18:56:29.5900000,604,20121231,20130112,20130107,29355,1,100,SO51244,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
3790,2024-08-24T18:56:29.5900000,383,20120712,20120724,20120719,19034,1,100,SO48894,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-07-12T00:00:00.0000000,2012-07-24T00:00:00.0000000,2012-07-19T00:00:00.0000000
339,2024-08-24T18:56:29.5900000,314,20110307,20110319,20110314,28183,1,100,SO44170,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-03-07T00:00:00.0000000,2011-03-19T00:00:00.0000000,2011-03-14T00:00:00.0000000
1500,2024-08-24T18:56:29.5900000,345,20110917,20110929,20110924,11904,1,6,SO45707,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-09-17T00:00:00.0000000,2011-09-29T00:00:00.0000000,2011-09-24T00:00:00.0000000
375,2024-08-24T18:56:29.5900000,347,20110317,20110329,20110324,11250,1,98,SO44206,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-03-17T00:00:00.0000000,2011-03-29T00:00:00.0000000,2011-03-24T00:00:00.0000000
600,2024-08-24T18:56:29.5900000,322,20110428,20110510,20110505,25561,1,6,SO44471,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-04-28T00:00:00.0000000,2011-05-10T00:00:00.0000000,2011-05-05T00:00:00.0000000
1788,2024-08-24T18:56:29.5900000,310,20111029,20111110,20111105,20446,1,6,SO46117,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-29T00:00:00.0000000,2011-11-10T00:00:00.0000000,2011-11-05T00:00:00.0000000
5552,2024-08-24T18:56:29.5900000,480,20121230,20130111,20130106,11449,1,6,SO51217,4,1,2.2900,0.8565,0.8565,2.2900,0.1832,0.0573,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
109,2024-08-24T18:56:29.5900000,328,20110122,20110203,20110129,14510,1,100,SO43805,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-01-22T00:00:00.0000000,2011-02-03T00:00:00.0000000,2011-01-29T00:00:00.0000000
131,2024-08-24T18:56:29.5900000,338,20110125,20110206,20110201,25250,1,6,SO43827,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-01-25T00:00:00.0000000,2011-02-06T00:00:00.0000000,2011-02-01T00:00:00.0000000
5575,2024-08-24T18:56:29.5900000,380,20121231,20130112,20130107,22822,1,98,SO51226,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
4649,2024-08-24T18:56:29.5900000,358,20121014,20121026,20121021,15044,1,6,SO50065,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-10-14T00:00:00.0000000,2012-10-26T00:00:00.0000000,2012-10-21T00:00:00.0000000
1797,2024-08-24T18:56:29.5900000,334,20111031,20111112,20111107,14883,1,100,SO46126,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-10-31T00:00:00.0000000,2011-11-12T00:00:00.0000000,2011-11-07T00:00:00.0000000
424,2024-08-24T18:56:29.5900000,340,20110326,20110407,20110402,14585,1,100,SO44255,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-03-26T00:00:00.0000000,2011-04-07T00:00:00.0000000,2011-04-02T00:00:00.0000000
5435,2024-08-24T18:56:29.5900000,477,20121228,20130109,20130104,11245,1,100,SO51178,3,1,4.9900,1.8663,1.8663,4.9900,0.3992,0.1248,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
5430,2024-08-24T18:56:29.5900000,479,20121228,20130109,20130104,18239,1,6,SO51176,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
5,2024-08-24T18:56:29.5900000,346,20101229,20110110,20110105,11003,1,6,SO43701,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2010-12-29T00:00:00.0000000,2011-01-10T00:00:00.0000000,2011-01-05T00:00:00.0000000
5431,2024-08-24T18:56:29.5900000,577,20121228,20130109,20130104,27873,1,6,SO51177,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
36798,2024-08-24T18:56:29.5900000,463,20130825,20130906,20130901,19372,1,100,SO64924,1,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-08-25T00:00:00.0000000,2013-09-06T00:00:00.0000000,2013-09-01T00:00:00.0000000
5467,2024-08-24T18:56:29.5900000,580,20121229,20130110,20130105,20824,1,98,SO51190,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
1981,2024-08-24T18:56:29.5900000,336,20111125,20111207,20111202,25938,1,6,SO46310,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-11-25T00:00:00.0000000,2011-12-07T00:00:00.0000000,2011-12-02T00:00:00.0000000
4157,2024-08-24T18:56:29.5900000,375,20120821,20120902,20120828,23422,1,6,SO49393,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-08-21T00:00:00.0000000,2012-09-02T00:00:00.0000000,2012-08-28T00:00:00.0000000
1214,2024-08-24T18:56:29.5900000,351,20110803,20110815,20110810,28443,1,100,SO45357,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-08-03T00:00:00.0000000,2011-08-15T00:00:00.0000000,2011-08-10T00:00:00.0000000
1417,2024-08-24T18:56:29.5900000,313,20110904,20110916,20110911,11291,1,100,SO45624,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-09-04T00:00:00.0000000,2011-09-16T00:00:00.0000000,2011-09-11T00:00:00.0000000
31112,2024-08-24T18:56:29.5900000,585,20130719,20130731,20130726,14301,1,6,SO62469,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-07-19T00:00:00.0000000,2013-07-31T00:00:00.0000000,2013-07-26T00:00:00.0000000
1869,2024-08-24T18:56:29.5900000,344,20111110,20111122,20111117,26089,1,100,SO46198,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-11-10T00:00:00.0000000,2011-11-22T00:00:00.0000000,2011-11-17T00:00:00.0000000
37301,2024-08-24T18:56:29.5900000,471,20130828,20130909,20130904,20429,1,6,SO65138,3,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-08-28T00:00:00.0000000,2013-09-09T00:00:00.0000000,2013-09-04T00:00:00.0000000
18864,2024-08-24T18:56:29.5900000,473,20130501,20130513,20130508,19543,1,100,SO57270,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-05-01T00:00:00.0000000,2013-05-13T00:00:00.0000000,2013-05-08T00:00:00.0000000
5434,2024-08-24T18:56:29.5900000,478,20121228,20130109,20130104,11245,1,100,SO51178,2,1,9.9900,3.7363,3.7363,9.9900,0.7992,0.2498,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
4795,2024-08-24T18:56:29.5900000,354,20121029,20121110,20121105,15225,1,6,SO50345,1,1,2071.4196,1117.8559,1117.8559,2071.4196,165.7136,51.7855,2012-10-29T00:00:00.0000000,2012-11-10T00:00:00.0000000,2012-11-05T00:00:00.0000000
5561,2024-08-24T18:56:29.5900000,390,20121230,20130111,20130106,12130,1,100,SO51221,1,1,1120.4900,713.0798,713.0798,1120.4900,89.6392,28.0123,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
2225,2024-08-24T18:56:29.5900000,373,20111231,20120112,20120107,13220,1,100,SO46694,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2011-12-31T00:00:00.0000000,2012-01-12T00:00:00.0000000,2012-01-07T00:00:00.0000000
4880,2024-08-24T18:56:29.5900000,387,20121105,20121117,20121112,25126,1,6,SO50430,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-11-05T00:00:00.0000000,2012-11-17T00:00:00.0000000,2012-11-12T00:00:00.0000000
5440,2024-08-24T18:56:29.5900000,374,20121228,20130109,20130104,16313,1,100,SO51180,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
4711,2024-08-24T18:56:29.5900000,370,20121021,20121102,20121028,24176,1,6,SO50127,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-10-21T00:00:00.0000000,2012-11-02T00:00:00.0000000,2012-10-28T00:00:00.0000000
1482,2024-08-24T18:56:29.5900000,312,20110914,20110926,20110921,19773,1,6,SO45689,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-09-14T00:00:00.0000000,2011-09-26T00:00:00.0000000,2011-09-21T00:00:00.0000000
33541,2024-08-24T18:56:29.5900000,491,20130804,20130816,20130811,22495,1,100,SO63618,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-08-04T00:00:00.0000000,2013-08-16T00:00:00.0000000,2013-08-11T00:00:00.0000000
3351,2024-08-24T18:56:29.5900000,325,20120528,20120609,20120604,26429,1,6,SO48276,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-05-28T00:00:00.0000000,2012-06-09T00:00:00.0000000,2012-06-04T00:00:00.0000000
8893,2024-08-24T18:56:29.5900000,561,20130213,20130225,20130220,12132,1,100,SO52725,1,1,2384.0700,1481.9379,1481.9379,2384.0700,190.7256,59.6018,2013-02-13T00:00:00.0000000,2013-02-25T00:00:00.0000000,2013-02-20T00:00:00.0000000
3313,2024-08-24T18:56:29.5900000,368,20120524,20120605,20120531,16831,1,98,SO48238,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-05-24T00:00:00.0000000,2012-06-05T00:00:00.0000000,2012-05-31T00:00:00.0000000
27771,2024-08-24T18:56:29.5900000,488,20130627,20130709,20130704,29407,1,98,SO61030,4,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-06-27T00:00:00.0000000,2013-07-09T00:00:00.0000000,2013-07-04T00:00:00.0000000
4231,2024-08-24T18:56:29.5900000,371,20120830,20120911,20120906,24009,1,6,SO49573,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-08-30T00:00:00.0000000,2012-09-11T00:00:00.0000000,2012-09-06T00:00:00.0000000
2223,2024-08-24T18:56:29.5900000,369,20111231,20120112,20120107,13208,2,100,SO46692,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2011-12-31T00:00:00.0000000,2012-01-12T00:00:00.0000000,2012-01-07T00:00:00.0000000
49709,2024-08-24T18:56:29.5900000,228,20131111,20131123,20131118,18606,1,100,SO70588,2,1,49.9900,38.4923,38.4923,49.9900,3.9992,1.2498,2013-11-11T00:00:00.0000000,2013-11-23T00:00:00.0000000,2013-11-18T00:00:00.0000000
5506,2024-08-24T18:56:29.5900000,372,20121230,20130111,20130106,18208,1,6,SO51203,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
5572,2024-08-24T18:56:29.5900000,581,20121231,20130112,20130107,20982,1,98,SO51225,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
1424,2024-08-24T18:56:29.5900000,350,20110905,20110917,20110912,11237,1,100,SO45631,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-09-05T00:00:00.0000000,2011-09-17T00:00:00.0000000,2011-09-12T00:00:00.0000000
745,2024-08-24T18:56:29.5900000,311,20110524,20110605,20110531,28618,1,100,SO44706,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-05-24T00:00:00.0000000,2011-06-05T00:00:00.0000000,2011-05-31T00:00:00.0000000
3886,2024-08-24T18:56:29.5900000,362,20120723,20120804,20120730,12559,2,98,SO48990,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-07-23T00:00:00.0000000,2012-08-04T00:00:00.0000000,2012-07-30T00:00:00.0000000
100,2024-08-24T18:56:29.5900000,342,20110120,20110201,20110127,17956,1,39,SO43796,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-01-20T00:00:00.0000000,2011-02-01T00:00:00.0000000,2011-01-27T00:00:00.0000000
1013,2024-08-24T18:56:29.5900000,332,20110630,20110712,20110707,25704,1,6,SO45037,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-30T00:00:00.0000000,2011-07-12T00:00:00.0000000,2011-07-07T00:00:00.0000000
3014,2024-08-24T18:56:29.5900000,341,20120410,20120422,20120417,15348,1,100,SO47806,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-04-10T00:00:00.0000000,2012-04-22T00:00:00.0000000,2012-04-17T00:00:00.0000000
1149,2024-08-24T18:56:29.5900000,349,20110722,20110803,20110729,11464,1,6,SO45213,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-07-22T00:00:00.0000000,2011-08-03T00:00:00.0000000,2011-07-29T00:00:00.0000000
4643,2024-08-24T18:56:29.5900000,385,20121014,20121026,20121021,14415,1,100,SO50059,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-10-14T00:00:00.0000000,2012-10-26T00:00:00.0000000,2012-10-21T00:00:00.0000000
5518,2024-08-24T18:56:29.5900000,357,20121230,20130111,20130106,11338,1,100,SO51207,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
4601,2024-08-24T18:56:29.5900000,327,20121010,20121022,20121017,21056,1,98,SO50017,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-10T00:00:00.0000000,2012-10-22T00:00:00.0000000,2012-10-17T00:00:00.0000000
5559,2024-08-24T18:56:29.5900000,604,20121230,20130111,20130106,21575,1,100,SO51220,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
3744,2024-08-24T18:56:29.5900000,383,20120707,20120719,20120714,19424,1,98,SO48848,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-07-07T00:00:00.0000000,2012-07-19T00:00:00.0000000,2012-07-14T00:00:00.0000000
712,2024-08-24T18:56:29.5900000,314,20110517,20110529,20110524,13790,1,29,SO44673,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-05-17T00:00:00.0000000,2011-05-29T00:00:00.0000000,2011-05-24T00:00:00.0000000
389,2024-08-24T18:56:29.5900000,345,20110319,20110331,20110326,11060,1,6,SO44220,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-03-19T00:00:00.0000000,2011-03-31T00:00:00.0000000,2011-03-26T00:00:00.0000000
1664,2024-08-24T18:56:29.5900000,347,20111013,20111025,20111020,11918,1,6,SO45908,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-10-13T00:00:00.0000000,2011-10-25T00:00:00.0000000,2011-10-20T00:00:00.0000000
394,2024-08-24T18:56:29.5900000,322,20110321,20110402,20110328,20060,1,98,SO44225,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-03-21T00:00:00.0000000,2011-04-02T00:00:00.0000000,2011-03-28T00:00:00.0000000
1743,2024-08-24T18:56:29.5900000,310,20111025,20111106,20111101,11854,1,100,SO45987,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-25T00:00:00.0000000,2011-11-06T00:00:00.0000000,2011-11-01T00:00:00.0000000
5620,2024-08-24T18:56:29.5900000,480,20121231,20130112,20130107,29355,1,100,SO51244,4,1,2.2900,0.8565,0.8565,2.2900,0.1832,0.0573,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
2155,2024-08-24T18:56:29.5900000,328,20111221,20120102,20111228,15017,1,100,SO46552,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-21T00:00:00.0000000,2012-01-02T00:00:00.0000000,2011-12-28T00:00:00.0000000
603,2024-08-24T18:56:29.5900000,330,20110429,20110511,20110506,14601,1,100,SO44474,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-04-29T00:00:00.0000000,2011-05-11T00:00:00.0000000,2011-05-06T00:00:00.0000000
6035,2024-08-24T18:56:29.5900000,380,20130110,20130122,20130117,19416,1,98,SO51394,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-01-10T00:00:00.0000000,2013-01-22T00:00:00.0000000,2013-01-17T00:00:00.0000000
3962,2024-08-24T18:56:29.5900000,343,20120802,20120814,20120809,26662,1,6,SO49198,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-08-02T00:00:00.0000000,2012-08-14T00:00:00.0000000,2012-08-09T00:00:00.0000000
164,2024-08-24T18:56:29.5900000,334,20110202,20110214,20110209,20048,1,98,SO43935,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-02-02T00:00:00.0000000,2011-02-14T00:00:00.0000000,2011-02-09T00:00:00.0000000
1974,2024-08-24T18:56:29.5900000,340,20111124,20111206,20111201,25922,1,6,SO46303,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-11-24T00:00:00.0000000,2011-12-06T00:00:00.0000000,2011-12-01T00:00:00.0000000
5495,2024-08-24T18:56:29.5900000,477,20121229,20130110,20130105,11006,1,6,SO51198,3,1,4.9900,1.8663,1.8663,4.9900,0.3992,0.1248,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
5567,2024-08-24T18:56:29.5900000,479,20121230,20130111,20130106,26826,1,100,SO51223,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2012-12-30T00:00:00.0000000,2013-01-11T00:00:00.0000000,2013-01-06T00:00:00.0000000
